Address:,USB0::0x0957::0x179B::MY54313430::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,0.095225,15.1950246975757,10.6853666659445,,0.095225,4.50843768659979,
,,,0.0953875,15.1950246975757,10.6809445554391,,0.0953875,4.51406268682331,
,,,0.09555,15.1892458032817,10.6809445554391,,0.09555,4.50843768659979,
,,,0.0957125,15.1834669089876,10.6721003344283,,0.0957125,4.51125018671155,
,,,0.095875,15.1776880146936,10.6676782239228,,0.095875,4.50984393665567,
,,,0.0960375,15.1661302261055,10.6632561134174,,0.0960375,4.50281268637627,
,,,0.0962,15.1661302261055,10.6632561134174,,0.0962,4.50281268637627,
,,,0.0963625,15.1603513318114,10.6544118924066,,0.0963625,4.50562518648803,
,,,0.096525,15.1545724375173,10.6499897819012,,0.096525,4.50421893643215,
,,,0.0966875,15.1487935432233,10.6499897819012,,0.0966875,4.49859393620864,
,,,0.09685,15.1430146489292,10.6411455608904,,0.09685,4.50140643632039,
,,,0.0970125,15.1372357546352,10.636723450385,,0.0970125,4.50000018626451,
,,,0.097175,15.1314568603411,10.6323013398796,,0.097175,4.49859393620864,
,,,0.0973375,15.1256779660471,10.6278792293742,,0.0973375,4.49718768615276,
,,,0.0975,15.1256779660471,10.6278792293742,,0.0975,4.49718768615276,
,,,0.0976625,15.119899071753,10.6234571188688,,0.0976625,4.49578143609688,
,,,0.097825,15.119899071753,10.6234571188688,,0.097825,4.49578143609688,
,,,0.0979875,15.119899071753,10.6190350083634,,0.0979875,4.50000018626451,
,,,0.09815,15.119899071753,10.6190350083634,,0.09815,4.50000018626451,
,,,0.0983125,15.114120177459,10.6190350083634,,0.0983125,4.494375186041,
,,,0.098475,15.114120177459,10.614612897858,,0.098475,4.49859393620864,
,,,0.0986375,15.114120177459,10.6101907873526,,0.0986375,4.50281268637627,
,,,0.0988,15.1083412831649,10.6057686768472,,0.0988,4.50140643632039,
,,,0.0989625,15.1083412831649,10.6057686768472,,0.0989625,4.50140643632039,
,,,0.099125,15.1025623888709,10.5969244558364,,0.099125,4.50562518648803,
,,,0.0992875,15.1025623888709,10.592502345331,,0.0992875,4.50984393665567,
,,,0.09945,15.0967834945768,10.5880802348256,,0.09945,4.50843768659979,
,,,0.0996125,15.0910046002828,10.5792360138148,,0.0996125,4.51125018671155,
,,,0.099775,15.0910046002828,10.5748139033094,,0.099775,4.51546893687919,
,,,0.0999375,15.0852257059887,10.570391792804,,0.0999375,4.51406268682331,
,,,0.1001,15.0794468116947,10.5659696822986,,0.1001,4.51265643676743,
,,,0.1002625,15.0736679174006,10.5615475717932,,0.1002625,4.51125018671155,
,,,0.100425,15.0621101288125,10.5615475717932,,0.100425,4.50000018626451,
,,,0.1005875,15.0621101288125,10.5571254612878,,0.1005875,4.50421893643215,
,,,0.10075,15.0563312345184,10.5571254612878,,0.10075,4.49859393620864,
,,,0.1009125,15.0505523402244,10.5527033507824,,0.1009125,4.49718768615276,
,,,0.101075,15.0447734459303,10.5527033507824,,0.101075,4.49156268592924,
,,,0.1012375,15.0447734459303,10.548281240277,,0.1012375,4.49578143609688,
,,,0.1014,15.0389945516363,10.548281240277,,0.1014,4.49015643587336,
,,,0.1015625,15.0389945516363,10.548281240277,,0.1015625,4.49015643587336,
,,,0.101725,15.0332156573422,10.5438591297716,,0.101725,4.48875018581748,
,,,0.1018875,15.0332156573422,10.5394370192662,,0.1018875,4.49296893598512,
,,,0.10205,15.0274367630482,10.5350149087608,,0.10205,4.49156268592924,
,,,0.1022125,15.0274367630482,10.5350149087608,,0.1022125,4.49156268592924,
,,,0.102375,15.0216578687541,10.52617068775,,0.102375,4.494375186041,
,,,0.1025375,15.0216578687541,10.52617068775,,0.1025375,4.494375186041,
,,,0.1027,15.0216578687541,10.5217485772446,,0.1027,4.50000018626451,
,,,0.1028625,15.0216578687541,10.5129043562338,,0.1028625,4.50843768659979,
,,,0.103025,15.0158789744601,10.5084822457284,,0.103025,4.50703143654391,
,,,0.1031875,15.010100080166,10.504060135223,,0.1031875,4.50562518648803,
,,,0.10335,15.010100080166,10.4996380247176,,0.10335,4.50984393665567,
,,,0.1035125,-0.494673310779035,-0.387598039582372,,0.1035125,-0.10828124685213,
,,,0.103675,-0.367537636309862,-0.263778945431113,,0.103675,-0.104062496684492,
,,,0.1038375,-0.309748693369329,-0.210713619366288,,0.1038375,-0.0998437465168536,
,,,0.104,-0.280854221899062,-0.184180956333876,,0.104,-0.0970312464050949,
,,,0.1041625,-0.257738644722849,-0.162070403806865,,0.1041625,-0.0956249963492155,
,,,0.104325,-0.246180856134742,-0.144381961785257,,0.104325,-0.102656246628612,
,,,0.1044875,-0.234623067546636,-0.139959851279855,,0.1044875,-0.0956249963492155,
,,,0.10465,-0.223065278958529,-0.131115630269051,,0.10465,-0.0928124962374568,
,,,0.1048125,-0.217286384664476,-0.126693519763649,,0.1048125,-0.0914062461815774,
,,,0.104975,-0.211507490370423,-0.122271409258246,,0.104975,-0.0899999961256981,
,,,0.1051375,-0.205728596076369,-0.117849298752844,,0.1051375,-0.0885937460698187,
,,,0.1053,-0.205728596076369,-0.113427188247442,,0.1053,-0.0928124962374568,
,,,0.1054625,-0.199949701782316,-0.10900507774204,,0.1054625,-0.0914062461815774,
,,,0.105625,-0.194170807488263,-0.104582967236638,,0.105625,-0.0899999961256981,
,,,0.1057875,-0.188391913194209,-0.104582967236638,,0.1057875,-0.0843749959021807,
,,,0.10595,-0.188391913194209,-0.100160856731236,,0.10595,-0.0885937460698187,
,,,0.1061125,-0.188391913194209,-0.100160856731236,,0.1061125,-0.0885937460698187,
,,,0.106275,-0.188391913194209,-0.0957387462258339,,0.106275,-0.0928124962374568,
,,,0.1064375,-0.182613018900156,-0.0957387462258339,,0.1064375,-0.0871874960139394,
,,,0.1066,-0.182613018900156,-0.0913166357204318,,0.1066,-0.0914062461815774,
,,,0.1067625,-0.182613018900156,-0.0957387462258339,,0.1067625,-0.0871874960139394,
,,,0.106925,-0.182613018900156,-0.0913166357204318,,0.106925,-0.0914062461815774,
,,,0.1070875,-0.182613018900156,-0.0913166357204318,,0.1070875,-0.0914062461815774,
,,,0.10725,-0.176834124606103,-0.0868945252150297,,0.10725,-0.0899999961256981,
,,,0.1074125,-0.176834124606103,-0.0868945252150297,,0.1074125,-0.0899999961256981,
,,,0.107575,-0.176834124606103,-0.0868945252150297,,0.107575,-0.0899999961256981,
,,,0.1077375,-0.176834124606103,-0.0868945252150297,,0.1077375,-0.0899999961256981,
,,,0.1079,-0.176834124606103,-0.0824724147096276,,0.1079,-0.0942187462933362,
,,,0.1080625,-0.171055230312049,-0.0824724147096276,,0.1080625,-0.0885937460698187,
,,,0.108225,-0.171055230312049,-0.0824724147096276,,0.108225,-0.0885937460698187,
,,,0.1083875,-0.171055230312049,-0.0824724147096276,,0.1083875,-0.0885937460698187,
,,,0.10855,-0.171055230312049,-0.0824724147096276,,0.10855,-0.0885937460698187,
,,,0.1087125,-0.165276336017996,-0.0780503042042255,,0.1087125,-0.0871874960139394,
,,,0.108875,-0.171055230312049,-0.0824724147096276,,0.108875,-0.0885937460698187,
,,,0.1090375,-0.171055230312049,-0.0824724147096276,,0.1090375,-0.0885937460698187,
,,,0.1092,-0.171055230312049,-0.0824724147096276,,0.1092,-0.0885937460698187,
,,,0.1093625,-0.171055230312049,-0.0780503042042255,,0.1093625,-0.0928124962374568,
,,,0.109525,-0.171055230312049,-0.0824724147096276,,0.109525,-0.0885937460698187,
,,,0.1096875,-0.165276336017996,-0.0780503042042255,,0.1096875,-0.0871874960139394,
,,,0.10985,-0.171055230312049,-0.0780503042042255,,0.10985,-0.0928124962374568,
,,,0.1100125,-0.171055230312049,-0.0736281936988235,,0.1100125,-0.0984374964609742,
,,,0.110175,-0.171055230312049,-0.0780503042042255,,0.110175,-0.0928124962374568,
,,,0.1103375,-0.171055230312049,-0.0780503042042255,,0.1103375,-0.0928124962374568,
,,,0.1105,-0.165276336017996,-0.0780503042042255,,0.1105,-0.0871874960139394,
,,,0.1106625,-0.165276336017996,-0.0780503042042255,,0.1106625,-0.0871874960139394,
,,,0.110825,-0.165276336017996,-0.0780503042042255,,0.110825,-0.0871874960139394,
,,,0.1109875,-0.165276336017996,-0.0780503042042255,,0.1109875,-0.0871874960139394,
,,,0.11115,-0.165276336017996,-0.0780503042042255,,0.11115,-0.0871874960139394,
,,,0.1113125,-0.165276336017996,-0.0780503042042255,,0.1113125,-0.0871874960139394,
,,,0.111475,-0.165276336017996,-0.0780503042042255,,0.111475,-0.0871874960139394,
,,,0.1116375,-0.165276336017996,-0.0780503042042255,,0.1116375,-0.0871874960139394,
,,,0.1118,-0.159497441723943,-0.0780503042042255,,0.1118,-0.081562495790422,
,,,0.1119625,-0.159497441723943,-0.0780503042042255,,0.1119625,-0.081562495790422,
,,,0.112125,-0.159497441723943,-0.0780503042042255,,0.112125,-0.081562495790422,
,,,0.1122875,-0.165276336017996,-0.0780503042042255,,0.1122875,-0.0871874960139394,
,,,0.11245,-0.159497441723943,-0.0780503042042255,,0.11245,-0.081562495790422,
,,,0.1126125,-0.159497441723943,-0.0780503042042255,,0.1126125,-0.081562495790422,
,,,0.112775,-0.159497441723943,-0.0780503042042255,,0.112775,-0.081562495790422,
,,,0.1129375,-0.165276336017996,-0.0736281936988235,,0.1129375,-0.0928124962374568,
,,,0.1131,-0.165276336017996,-0.0780503042042255,,0.1131,-0.0871874960139394,
,,,0.1132625,-0.165276336017996,-0.0736281936988235,,0.1132625,-0.0928124962374568,
,,,0.113425,-0.165276336017996,-0.0780503042042255,,0.113425,-0.0871874960139394,
,,,0.1135875,-0.165276336017996,-0.0780503042042255,,0.1135875,-0.0871874960139394,
,,,0.11375,-0.165276336017996,-0.0736281936988235,,0.11375,-0.0928124962374568,
,,,0.1139125,-0.165276336017996,-0.0780503042042255,,0.1139125,-0.0871874960139394,
,,,0.114075,-0.165276336017996,-0.0736281936988235,,0.114075,-0.0928124962374568,
,,,0.1142375,-0.159497441723943,-0.0736281936988235,,0.1142375,-0.08578124595806,
,,,0.1144,-0.171055230312049,-0.0780503042042255,,0.1144,-0.0928124962374568,
,,,0.1145625,-0.159497441723943,-0.0736281936988235,,0.1145625,-0.08578124595806,
,,,0.114725,-0.165276336017996,-0.0736281936988235,,0.114725,-0.0928124962374568,
,,,0.1148875,-0.165276336017996,-0.0780503042042255,,0.1148875,-0.0871874960139394,
,,,0.11505,-0.165276336017996,-0.0780503042042255,,0.11505,-0.0871874960139394,
,,,0.1152125,-0.165276336017996,-0.0736281936988235,,0.1152125,-0.0928124962374568,
,,,0.115375,-0.165276336017996,-0.0736281936988235,,0.115375,-0.0928124962374568,
,,,0.1155375,-0.165276336017996,-0.0736281936988235,,0.1155375,-0.0928124962374568,
,,,0.1157,-0.165276336017996,-0.0736281936988235,,0.1157,-0.0928124962374568,
,,,0.1158625,-0.165276336017996,-0.0736281936988235,,0.1158625,-0.0928124962374568,
,,,0.116025,-0.165276336017996,-0.0736281936988235,,0.116025,-0.0928124962374568,
,,,0.1161875,-0.165276336017996,-0.0692060831934214,,0.1161875,-0.0970312464050949,
,,,0.11635,-0.165276336017996,-0.0780503042042255,,0.11635,-0.0871874960139394,
,,,0.1165125,-0.159497441723943,-0.0736281936988235,,0.1165125,-0.08578124595806,
,,,0.116675,-0.159497441723943,-0.0736281936988235,,0.116675,-0.08578124595806,
,,,0.1168375,-0.165276336017996,-0.0736281936988235,,0.1168375,-0.0928124962374568,
,,,0.117,-0.165276336017996,-0.0736281936988235,,0.117,-0.0928124962374568,
,,,0.1171625,-0.165276336017996,-0.0736281936988235,,0.1171625,-0.0928124962374568,
,,,0.117325,-0.165276336017996,-0.0736281936988235,,0.117325,-0.0928124962374568,
,,,0.1174875,-0.165276336017996,-0.0736281936988235,,0.1174875,-0.0928124962374568,
,,,0.11765,-0.165276336017996,-0.0736281936988235,,0.11765,-0.0928124962374568,
,,,0.1178125,-0.159497441723943,-0.0736281936988235,,0.1178125,-0.08578124595806,
,,,0.117975,-0.159497441723943,-0.0692060831934214,,0.117975,-0.0914062461815774,
,,,0.1181375,-0.159497441723943,-0.0692060831934214,,0.1181375,-0.0914062461815774,
,,,0.1183,-0.159497441723943,-0.0692060831934214,,0.1183,-0.0914062461815774,
,,,0.1184625,-0.165276336017996,-0.0736281936988235,,0.1184625,-0.0928124962374568,
,,,0.118625,-0.165276336017996,-0.0692060831934214,,0.118625,-0.0970312464050949,
,,,0.1187875,-0.159497441723943,-0.0692060831934214,,0.1187875,-0.0914062461815774,
,,,0.11895,-0.159497441723943,-0.0692060831934214,,0.11895,-0.0914062461815774,
,,,0.1191125,-0.165276336017996,-0.0736281936988235,,0.1191125,-0.0928124962374568,
,,,0.119275,-0.165276336017996,-0.0736281936988235,,0.119275,-0.0928124962374568,
,,,0.1194375,-0.165276336017996,-0.0736281936988235,,0.1194375,-0.0928124962374568,
,,,0.1196,-0.159497441723943,-0.0736281936988235,,0.1196,-0.08578124595806,
,,,0.1197625,-0.165276336017996,-0.0736281936988235,,0.1197625,-0.0928124962374568,
,,,0.119925,-0.159497441723943,-0.0692060831934214,,0.119925,-0.0914062461815774,
,,,0.1200875,-0.165276336017996,-0.0736281936988235,,0.1200875,-0.0928124962374568,
,,,0.12025,-0.159497441723943,-0.0736281936988235,,0.12025,-0.08578124595806,
,,,0.1204125,-0.159497441723943,-0.0692060831934214,,0.1204125,-0.0914062461815774,
,,,0.120575,-0.159497441723943,-0.0736281936988235,,0.120575,-0.08578124595806,
,,,0.1207375,-0.159497441723943,-0.0736281936988235,,0.1207375,-0.08578124595806,
,,,0.1209,-0.159497441723943,-0.0736281936988235,,0.1209,-0.08578124595806,
,,,0.1210625,-0.159497441723943,-0.0736281936988235,,0.1210625,-0.08578124595806,
,,,0.121225,-0.159497441723943,-0.0736281936988235,,0.121225,-0.08578124595806,
,,,0.1213875,-0.153718547429889,-0.0736281936988235,,0.1213875,-0.0801562457345426,
,,,0.12155,-0.159497441723943,-0.0736281936988235,,0.12155,-0.08578124595806,
,,,0.1217125,-0.159497441723943,-0.0736281936988235,,0.1217125,-0.08578124595806,
,,,0.121875,-0.159497441723943,-0.0736281936988235,,0.121875,-0.08578124595806,
,,,0.1220375,-0.159497441723943,-0.0736281936988235,,0.1220375,-0.08578124595806,
,,,0.1222,-0.159497441723943,-0.0736281936988235,,0.1222,-0.08578124595806,
,,,0.1223625,-0.153718547429889,-0.0692060831934214,,0.1223625,-0.0843749959021807,
,,,0.122525,-0.153718547429889,-0.0692060831934214,,0.122525,-0.0843749959021807,
,,,0.1226875,-0.159497441723943,-0.0736281936988235,,0.1226875,-0.08578124595806,
,,,0.12285,-0.159497441723943,-0.0692060831934214,,0.12285,-0.0914062461815774,
,,,0.1230125,-0.159497441723943,-0.0692060831934214,,0.1230125,-0.0914062461815774,
,,,0.123175,-0.159497441723943,-0.0736281936988235,,0.123175,-0.08578124595806,
,,,0.1233375,-0.165276336017996,-0.0736281936988235,,0.1233375,-0.0928124962374568,
,,,0.1235,-0.159497441723943,-0.0692060831934214,,0.1235,-0.0914062461815774,
,,,0.1236625,-0.159497441723943,-0.0736281936988235,,0.1236625,-0.08578124595806,
,,,0.123825,-0.159497441723943,-0.0692060831934214,,0.123825,-0.0914062461815774,
,,,0.1239875,-0.165276336017996,-0.0692060831934214,,0.1239875,-0.0970312464050949,
,,,0.12415,-0.159497441723943,-0.0736281936988235,,0.12415,-0.08578124595806,
,,,0.1243125,-0.165276336017996,-0.0692060831934214,,0.1243125,-0.0970312464050949,
,,,0.124475,-0.159497441723943,-0.0692060831934214,,0.124475,-0.0914062461815774,
,,,0.1246375,-0.159497441723943,-0.0736281936988235,,0.1246375,-0.08578124595806,
,,,0.1248,-0.159497441723943,-0.0692060831934214,,0.1248,-0.0914062461815774,
,,,0.1249625,-0.159497441723943,-0.0692060831934214,,0.1249625,-0.0914062461815774,
,,,0.125125,-0.153718547429889,-0.0692060831934214,,0.125125,-0.0843749959021807,
,,,0.1252875,-0.159497441723943,-0.0692060831934214,,0.1252875,-0.0914062461815774,
,,,0.12545,-0.159497441723943,-0.0736281936988235,,0.12545,-0.08578124595806,
,,,0.1256125,-0.159497441723943,-0.0692060831934214,,0.1256125,-0.0914062461815774,
,,,0.125775,-0.159497441723943,-0.0692060831934214,,0.125775,-0.0914062461815774,
,,,0.1259375,-0.159497441723943,-0.0736281936988235,,0.1259375,-0.08578124595806,
,,,0.1261,-0.159497441723943,-0.0736281936988235,,0.1261,-0.08578124595806,
,,,0.1262625,-0.159497441723943,-0.0692060831934214,,0.1262625,-0.0914062461815774,
,,,0.126425,-0.159497441723943,-0.0736281936988235,,0.126425,-0.08578124595806,
,,,0.1265875,-0.159497441723943,-0.0692060831934214,,0.1265875,-0.0914062461815774,
,,,0.12675,-0.159497441723943,-0.0647839726880193,,0.12675,-0.0956249963492155,
,,,0.1269125,-0.159497441723943,-0.0692060831934214,,0.1269125,-0.0914062461815774,
,,,0.127075,-0.153718547429889,-0.0692060831934214,,0.127075,-0.0843749959021807,
,,,0.1272375,-0.159497441723943,-0.0692060831934214,,0.1272375,-0.0914062461815774,
,,,0.1274,-0.153718547429889,-0.0692060831934214,,0.1274,-0.0843749959021807,
,,,0.1275625,-0.159497441723943,-0.0692060831934214,,0.1275625,-0.0914062461815774,
,,,0.127725,-0.159497441723943,-0.0692060831934214,,0.127725,-0.0914062461815774,
,,,0.1278875,-0.153718547429889,-0.0692060831934214,,0.1278875,-0.0843749959021807,
,,,0.12805,-0.159497441723943,-0.0692060831934214,,0.12805,-0.0914062461815774,
,,,0.1282125,-0.159497441723943,-0.0692060831934214,,0.1282125,-0.0914062461815774,
,,,0.128375,-0.153718547429889,-0.0647839726880193,,0.128375,-0.0899999961256981,
,,,0.1285375,-0.159497441723943,-0.0692060831934214,,0.1285375,-0.0914062461815774,
,,,0.1287,-0.159497441723943,-0.0736281936988235,,0.1287,-0.08578124595806,
,,,0.1288625,-0.165276336017996,-0.0692060831934214,,0.1288625,-0.0970312464050949,
,,,0.129025,-0.159497441723943,-0.0692060831934214,,0.129025,-0.0914062461815774,
,,,0.1291875,-0.159497441723943,-0.0736281936988235,,0.1291875,-0.08578124595806,
,,,0.12935,-0.159497441723943,-0.0736281936988235,,0.12935,-0.08578124595806,
,,,0.1295125,-0.159497441723943,-0.0692060831934214,,0.1295125,-0.0914062461815774,
,,,0.129675,-0.159497441723943,-0.0736281936988235,,0.129675,-0.08578124595806,
,,,0.1298375,-0.159497441723943,-0.0692060831934214,,0.1298375,-0.0914062461815774,
,,,0.13,-0.159497441723943,-0.0692060831934214,,0.13,-0.0914062461815774,
,,,0.1301625,-0.159497441723943,-0.0692060831934214,,0.1301625,-0.0914062461815774,
,,,0.130325,-0.159497441723943,-0.0736281936988235,,0.130325,-0.08578124595806,
,,,0.1304875,-0.159497441723943,-0.0736281936988235,,0.1304875,-0.08578124595806,
,,,0.13065,-0.159497441723943,-0.0692060831934214,,0.13065,-0.0914062461815774,
,,,0.1308125,-0.159497441723943,-0.0736281936988235,,0.1308125,-0.08578124595806,
,,,0.130975,-0.159497441723943,-0.0736281936988235,,0.130975,-0.08578124595806,
,,,0.1311375,-0.159497441723943,-0.0736281936988235,,0.1311375,-0.08578124595806,
,,,0.1313,-0.153718547429889,-0.0692060831934214,,0.1313,-0.0843749959021807,
,,,0.1314625,-0.153718547429889,-0.0692060831934214,,0.1314625,-0.0843749959021807,
,,,0.131625,-0.153718547429889,-0.0692060831934214,,0.131625,-0.0843749959021807,
,,,0.1317875,-0.153718547429889,-0.0692060831934214,,0.1317875,-0.0843749959021807,
,,,0.13195,-0.153718547429889,-0.0736281936988235,,0.13195,-0.0801562457345426,
,,,0.1321125,-0.153718547429889,-0.0736281936988235,,0.1321125,-0.0801562457345426,
,,,0.132275,-0.159497441723943,-0.0692060831934214,,0.132275,-0.0914062461815774,
,,,0.1324375,-0.153718547429889,-0.0692060831934214,,0.1324375,-0.0843749959021807,
,,,0.1326,-0.153718547429889,-0.0736281936988235,,0.1326,-0.0801562457345426,
,,,0.1327625,-0.159497441723943,-0.0692060831934214,,0.1327625,-0.0914062461815774,
,,,0.132925,-0.159497441723943,-0.0692060831934214,,0.132925,-0.0914062461815774,
